module,type,name,res_id,src,value
sale,selection,"sale.order,state",0,Draft Quotation,Soumission brouillon
sale,view,sale.order,sale.view_order_form,New Copy of Quotation,Nouvelle copie de soumission
sale,model,"ir.actions.act_window,name",sale.action_order_tree,Old Quotations,Anciennes soumissions
sale,view,sale.order,sale.view_order_form,Quotation,Soumission
sale,view,sale.order,sale.view_quotation_tree,Quotation,Soumission
sale,selection,"sale.report,state",0,Quotation,Soumission
sale,model,"ir.actions.report.xml,name",sale.report_sale_order,Quotation / Order,Soumission / Commande
sale,view,website,sale.report_saleorder_document,Quotation Date:,Date de la soumission:
sale,view,sale.order,sale.view_quotation_tree,Quotation Number,NÂ° de soumission
sale,view,website,sale.report_saleorder_document,Quotation NÂ°,NÂ° de soumission
sale,model,"mail.message.subtype,name",sale.mt_salesteam_order_sent,Quotation Send,Soumission envoyée
sale,selection,"sale.order,state",0,Quotation Sent,Soumission envoyée
sale,model,"mail.message.subtype,description",sale.mt_order_confirmed,Quotation confirmed,Soumission confirmée
sale,code,addons/sale/sale.py,362,Quotation created,Soumission créé
sale,model,"mail.message.subtype,description",sale.mt_order_sent,Quotation sent,Soumission envoyée
sale,model,"mail.message.subtype,name",sale.mt_order_sent,Quotation sent,Soumission envoyée
sale,view,crm.case.section,sale.crm_case_section_salesteams_view_kanban,Quotations,Soumissions
sale,field,"crm.case.section,use_quotations",0,Quotations,Soumissions
sale,model,"ir.actions.act_window,name",sale.action_quotations,Quotations,Soumissions
sale,model,"ir.actions.act_window,name",sale.action_quotations_salesteams,Quotations,Soumissions
sale,model,"ir.ui.menu,name",sale.menu_sale_quotations,Quotations,Soumissions
sale,view,sale.order,sale.view_sales_order_filter,Quotations,Soumissions
sale,model,"ir.actions.act_window,name",sale.action_order_report_quotation_salesteam,Quotations Analysis,Analyse des soumissions
sale,model,"ir.actions.act_window,name",sale.act_res_partner_2_sale_order,Quotations and Sales,Soumission et ventes
sale,field,"crm.case.section,monthly_quoted",0,Rate of created quotation per duration,Total mensuel des soumissions
sale,help,"sale.config.settings,module_website_quote",0,This adds the online quotation,Ajoute la fonction de soumission en ligne.
sale,model,"ir.actions.act_window,help",sale.action_order_report_all,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","Ce rapport analyse vos soumissions et contrats clients. Il vérifie les revenus liés aux ventes et les classifie selon différents critères (vendeur, partenaire, article, etc.). Vous pouvez utiliser ce rapport pour analyser vos ventes non encore facturées. Si vous souhaitez analyser votre chiffre d'affaires, vous devriez utiliser le rapport ""Analyse des factures clients"" dans l'application comptabilité."
sale,model,"res.groups,name",sale.group_invoice_so_lines,Enable Invoicing Sales order lines,Activer la facturation par ligne de commande
sale,view,sale.advance.payment.inv,sale.view_sale_advance_payment_inv,Show Lines to Invoice,Afficher les lignes à facturer
sale,view,sale.advance.payment.inv,sale.view_sale_advance_payment_inv,"After clicking 'Show Lines to Invoice', select lines to invoice and create the invoice from the 'More' dropdown menu.","Après avoir cliqué sur ""Afficher les lignes à facturer"", sélectionnez des lignes à facturer et créez la facture à partir du menu déroulant ""Autres options""."
sale,view,sale.report,sale.view_order_product_search,Sales Analysis,Analyse des ventes
sale,selection,"sale.order,order_policy",0,On Demand,Ã€ la demande
sale,view,sale.order,sale.view_sales_order_filter,To Invoice,Ã€ facturer
sale,field,"sale.config.settings,module_sale_margin",0,Display margins on sales orders,Afficher les marges sur les contrats
sale,view,sale.config.settings,sale.view_sales_config,Warehouse Features,Caractéristiques de l'entrepÃ´t
sale,view,sale.order,sale.view_order_form,Cancel Order,Annuler la commande
sale,code,addons/sale/sale.py,274,Invalid Action! ,Action invalide! 
sale,model,"ir.actions.act_window,name",sale.action_account_invoice_report_salesteam,Invoices Analysis,Analyse des factures
sale,help,"sale.order,invoice_ids",0,This is the list of invoices that have been generated for this sales order. The same sales order may have been invoiced in several times (by line for example).,Ceci est la liste des factures qui ont été générées pour les contrats. Le même contrat peut avoir été facturé en plusieurs temps (par ligne par exemple).
sale,view,sale.order.line,sale.view_order_line_form2,Cancel Line,Annuler la ligne
sale,model,"ir.actions.act_window,help",sale.action_account_invoice_report_salesteam,"From this report, you can have an overview of the amount invoiced to your customer. The tool search can also be used to personalise your Invoices reports and so, match this analysis to your needs.","Ã€ partir de ce rapport, vous avez un aperçu du montant total facturé à votre client. L'outil de recherche peut aussi être utilisé pour personnaliser l'analyse de la facturation, et ainsi mieux correspondre à vos besoins."
sale,field,"sale.order.line,procurement_ids",0,Procurements,Approvisionnements
sale,selection,"sale.report,state",0,Waiting Schedule,Attente de planification
sale,view,sale.report,sale.view_order_product_graph,Sales Analysis,Analyse des ventes
sale,model,"ir.model,name",sale.model_procurement_order,Procurement,Approvisionnement
sale,selection,"sale.order,state",0,Cancelled,Annulée
sale,code,addons/sale/wizard/sale_make_invoice_advance.py,62,Advance of %s %s,Avance de %s %s
sale,help,"sale.order,invoiced",0,It indicates that an invoice has been paid.,Cela indique que la facture a été payée.
sale,code,addons/sale/wizard/sale_line_invoice.py,113,Warning! ,Attention! 
sale,view,sale.order.line,sale.view_sales_order_line_filter,To Invoice,Ã€ facturer
sale,model,"ir.actions.act_window,help",sale.action_order_line_tree2,"<p>
                Here is a list of each sales order line to be invoiced. You can
                invoice sales orders partially, by lines of sales order. You do
                not need this list if you invoice from the delivery orders or
                if you invoice sales totally.
              </p>
            ","<p>
                Voici la liste de lignes à facturer. Vous pouvez aussi
                facturer les commandes partiellement, par lignes. Vous 
                n'avez pas besoin de cette liste si vous facturez sur livraison,
                ou si vous facturez les commandes totalement.
              </p>
            "
sale,field,"sale.config.settings,group_sale_delivery_address",0,Allow a different address for delivery and invoicing ,Autoriser une adresse différente pour la livraison et la facturation 
sale,model,"ir.actions.act_window,help",sale.action_orders_salesteams,"<p class=""oe_view_nocontent_create"">
                    Click to create a quotation that can be converted into a contract.
                </p><p>
                    Odoo will help you efficiently handle the complete sales process:
                   lead, opportunity, quotation and contract.
                </p>","<p class=""oe_view_nocontent_create"">
Cliquez pour créer une soumission qui peut être convertie en contrat.
</p><p>
Odoo vous aidera Ë† gérer efficacement le processus de vente complet incluant la piste, l'opportunité, la soumission, et le contrat.
</p>
            "
sale,field,"sale.order,message_follower_ids",0,Followers,Abonnés
sale,model,"ir.actions.act_window,name",sale.action_order_report_so_salesteam,Sales Analysis,Analyse des ventes
sale,help,"sale.order,partner_invoice_id",0,Invoice address for current sales order.,Adresse de facturation pour le contrat actuel
sale,help,"sale.config.settings,module_sale_margin",0,"This adds the 'Margin' on sales order.
This gives the profitability by calculating the difference between the Unit Price and Cost Price.
-This installs the module sale_margin.","Ajoute le profit aux commandes.
Calcule la profitabilité en calculant la différence entre le prix facturé et le prix de revient.
Installe le module Marge de ventes [sale_margin]."
sale,selection,"sale.report,state",0,Cancelled,Annulée
sale,field,"sale.config.settings,module_sale_journal",0,Allow batch invoicing of delivery orders through journals,Autoriser la facturation par lot des livraisons sortantes grÃŒÂ¢ce aux journaux
sale,view,sale.order.line,sale.view_sales_order_uninvoiced_line_filter,To Do,Ã€ faire
sale,help,"account.config.settings,module_sale_analytic_plans",0,This allows install module sale_analytic_plans.,Cela installe le module sale_analytic_plans.
sale,view,sale.order,sale.view_order_form,(update),(Mettre à jour)
sale,model,"ir.actions.act_window,help",sale.act_res_partner_2_sale_order,"<p class=""oe_view_nocontent_create"">
                    Click to create a quotation that can be converted into a contract.
                </p><p>
                    Odoo will help you efficiently handle the complete sales process:
                   lead, opportunity, quotation and contract.
                </p>","<p class=""oe_view_nocontent_create"">
Cliquez pour créer une soumission qui peut être convertie en contrat.
</p><p>
Odoo vous aidera Ë† gérer efficacement le processus de vente complet incluant la piste, l'opportunité, la soumission, et le contrat.
</p>
            "
sale,code,addons/sale/sale.py,304,Pricelist Warning! ,Avertissement sur la liste de prix! 
sale,view,sale.order,sale.view_order_form,View Invoice,Afficher la facture
sale,selection,"sale.advance.payment.inv,advance_payment_method",0,Some order lines,Certaines lignes de commande
sale,view,sale.order,sale.view_order_form,Other Information,Autre information
sale,selection,"sale.order,state",0,Waiting Schedule,Attente de planification
sale,selection,"sale.order.line,state",0,Cancelled,Annulée
sale,code,addons/sale/wizard/sale_make_invoice_advance.py,100,"There is no income account defined for this product: ""%s"" (id:%d).","Aucun compte de revenu n'a été défini pour cet article : ""%s"" ( id. : %d)."
sale,view,sale.report,sale.view_order_product_search,This Year,Cette année
sale,selection,"sale.order.line,state",0,Draft,Brouillon
sale,code,addons/sale/sale.py,959,There is no Fiscal Position defined or Income category account defined for default properties of Product categories.,Aucun régime fiscal ou aucun compte de revenu de catégorie n'a été défini comme propriété par défaut des catégories d'articles.
sale,model,"res.groups,name",sale.group_delivery_invoice_address,Addresses in Sales Orders,Adresses des commandes
sale,model,"ir.actions.act_window,help",sale.action_orders,"<p class=""oe_view_nocontent_create"">
                    Click to create a quotation that can be converted into a contract.
                </p><p>
                    Odoo will help you efficiently handle the complete sales process:
                   lead, opportunity, quotation and contract.
                </p>
            ","<p class=""oe_view_nocontent_create"">
Cliquez pour créer une soumission qui peut être convertie en contrat.
</p><p>
Odoo vous aidera Ë† gérer efficacement le processus de vente complet incluant la piste, l'opportunité, la soumission, et le contrat.
</p>
            "
sale,field,"sale.report,categ_id",0,Category of Product,Catégorie d'article
sale,help,"sale.order,partner_shipping_id",0,Delivery address for current sales order.,Adresse de livraison du contrat en cours.
sale,view,sale.report,sale.view_order_product_search,Category of Product,Catégorie d'article
sale,model,"ir.actions.act_window,name",sale.action_order_report_all,Sales Analysis,Analyse des ventes
sale,code,addons/sale/wizard/sale_make_invoice_advance.py,62,Advance of %s %%,Avance de %s %%
sale,field,"sale.order,partner_invoice_id",0,Invoice Address,Adresse de facturation
sale,model,"ir.ui.menu,name",sale.menu_report_product_all,Sales Analysis,Analyse des ventes
sale,field,"sale.order,partner_shipping_id",0,Delivery Address,Adresse de livraison
sale,code,addons/sale/sale.py,997,Invalid Action! ,Action invalide! 
sale,selection,"sale.order,state",0,Customer Approved,Approuvé par le client
sale,view,sale.advance.payment.inv,sale.view_sale_advance_payment_inv,Cancel,Annuler
sale,view,sale.make.invoice,sale.view_sale_order_make_invoice,Cancel,Annuler
sale,model,"ir.model,name",sale.model_mail_compose_message,Email composition wizard,Assistant de composition de courriel
sale,view,website,sale.report_saleorder_document,Invoice and shipping address:,Adresse de facturation/livraison
sale,view,sale.order.line.make.invoice,sale.view_sale_order_line_make_invoice,Cancel,Annuler
sale,view,sale.config.settings,sale.view_sales_config,Contract Features,Caractéristiques du contrat
sale,code,addons/sale/wizard/sale_make_invoice.py,42,Warning! ,Attention! 
sale,code,addons/sale/sale.py,1055,"Before choosing a product,
 select a customer in the sales form.","Avant de choisir un article,
 choisir un client dans le formulaire de vente."
sale,view,website,sale.report_saleorder_document,Invoice address:,Adresse de facturation :
sale,code,addons/sale/sale.py,1178,Invalid Action! ,Action invalide! 
sale,code,addons/sale/wizard/sale_make_invoice.py,55,Warning! ,Attention! 
auditlog,view,auditlog.rule,auditlog.view_auditlog_rule_search,Subscribed,Abonné
auditlog,model,"ir.ui.menu,name",auditlog.menu_audit,Audit,Audit
auditlog,view,auditlog.rule,auditlog.view_auditlog_rule_search,Draft,Brouillon
auditlog,view,auditlog.log,auditlog.view_auditlog_log_form,Fields updated,Champs modifiés
auditlog,view,auditlog.log,auditlog.view_auditlog_log_search,Date,Date
auditlog,view,auditlog.rule,auditlog.view_auditlog_rule_form,Unsubscribe,Désabonner
auditlog,view,auditlog.rule,auditlog.view_auditlog_rule_search,State,État
auditlog,view,auditlog.log,auditlog.view_auditlog_log_search,Group By...,Grouper par...
auditlog,view,auditlog.rule,auditlog.view_auditlog_rule_search,Group By...,Grouper par...
auditlog,view,auditlog.log,auditlog.view_auditlog_log_search,Resource ID,ID de l'enregistrement
auditlog,view,auditlog.log,auditlog.view_auditlog_log_form,Log,Journal
auditlog,view,auditlog.log,auditlog.view_auditlog_log_form,Log - Field updated,Journal - Champs modifiés
auditlog,model,"ir.model,name",auditlog.model_auditlog_log,Auditlog - Log,Journal d'audit
auditlog,model,"ir.model,name",auditlog.model_auditlog_log_line,Auditlog - Log details (fields updated),Journal d'audit - Détails (champs modifiés)
auditlog,model,"ir.model,name",auditlog.model_auditlog_rule,Auditlog - Rule,Journal d'audit - Règle
auditlog,model,"ir.actions.act_window,name",auditlog.action_auditlog_log_tree,Logs,Journaux
auditlog,model,"ir.ui.menu,name",auditlog.menu_audit_logs,Logs,Journaux
auditlog,view,auditlog.log,auditlog.view_auditlog_log_search,Logs,Journaux
auditlog,view,auditlog.log,auditlog.view_auditlog_log_tree,Logs,Journaux
auditlog,view,auditlog.log,auditlog.view_auditlog_log_search,Model,Modèle
auditlog,view,auditlog.rule,auditlog.view_auditlog_rule_form,Rule,Règle
auditlog,model,"ir.actions.act_window,name",auditlog.action_auditlog_rule_tree,Rules,Règles
auditlog,model,"ir.ui.menu,name",auditlog.menu_action_auditlog_rule_tree,Rules,Règles
auditlog,view,auditlog.rule,auditlog.view_auditlog_rule_search,Rules,Règles
auditlog,view,auditlog.rule,auditlog.view_auditlog_rule_tree,Rules,Règles
auditlog,view,auditlog.rule,auditlog.view_auditlog_rule_form,Subscribe,s'abonner
auditlog,view,auditlog.log,auditlog.view_auditlog_log_search,User,Utilisateur
auditlog,view,auditlog.log,auditlog.view_auditlog_log_form,Values,Valeurs
product,field,"product.attribute.value,attribute_id",0,Attribute,Attribut
product,model,"ir.ui.menu,name",product.prod_config_main,Product Categories & Attributes,Catégories et attributs de produits
product,field,"product.template,product_variant_count",0,# of Product Variants,# de variantes de produits
product,model,"ir.actions.act_window,help",product.product_pricelist_action,"<p class=""oe_view_nocontent_create"">
                Click to add a pricelist version.
              </p><p>
                There can be more than one version of a pricelist, each of
                these must be valid during a certain period of time. Some
                examples of versions: Main Prices, 2010, 2011, Summer Sales,
                etc.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Cliquez pour ajouter une version de la liste de prix.
              </p><p>
                Une liste de prix peut avoir plusieurs versions, chacune étant
                valable pour une certaine durée. Il peut y avoir par exemple des
                versions : ""Prix de base"", ""Prix 2010"", ""Prix 2011"", ""Ventes d'été"", etc.
              </p>
            "
product,model,"ir.actions.act_window,help",product.product_pricelist_action_for_purchase,"<p class=""oe_view_nocontent_create"">
                Click to create a pricelist.
              </p><p>
                A price list contains rules to be evaluated in order to compute
                the purchase price. The default price list has only one rule; use
                the cost price defined on the product form, so that you do not have to
                worry about supplier pricelists if you have very simple needs.
              </p><p>
                But you can also import complex price lists form your supplier
                that may depends on the quantities ordered or the current
                promotions.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Cliquez pour créer une nouvelle liste de prix.
              </p><p>
Une liste de prix regroupe les règles pour calculer le prix d'achat. La liste
de prix par défaut n'a qu'une règle : ""utiliser le coÃ»t de revient défini pour
l'article"". Vous n'avez donc pas besoin de gérer de liste de prix fournisseurs
si vos besoins sont simples.
              </p><p>
Cependant vous pouvez importer des listes de prix complexes fournies par
vos fournisseurs, qui peuvent dépendre des quantités commandées ou de
promotions en cours.
              </p>
            "
product,model,"ir.actions.act_window,help",product.product_category_action,"<p>
                Here is a list of all your products classified by category. You
                can click a category to get the list of all products linked to
                this category or to a child of this category.
              </p>
            ","<p>
Voici une liste de tous les articles classés par catégorie. Vous
pouvez cliquer sur une catégorie pour afficher les articles
de cette catégorie, ainsi que les articles des catégories enfant.
              </p>
            "
product,model,"ir.actions.act_window,help",product.product_normal_action,"<p class=""oe_view_nocontent_create"">
                Click to define a new product.
              </p><p>
                You must define a product for everything you buy or sell,
                whether it's a physical product, a consumable or service.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Cliquez pour ajouter un nouvel article.
              </p><p>
Vous devez définir des articles pour tout ce que vous vendez ou achetez,
qu'il s'agisse d'un produit physique, d'un consommable ou d'un service.
              </p>
            "
product,model,"ir.actions.act_window,help",product.product_normal_action_sell,"<p class=""oe_view_nocontent_create"">
                Click to define a new product.
              </p><p>
                You must define a product for everything you sell, whether it's
                a physical product, a consumable or a service you offer to
                customers.
              </p><p>
                The product form contains information to simplify the sale
                process: price, notes in the quotation, accounting data,
                procurement methods, etc.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Cliquez pour créer un nouvel article.
              </p><p>
                Vous devez créer un article pour tout ce que vous vendez, que ce
                soit un produit physique ou un service proposé aux clients.
              </p><p>
                Les informations du formulaire d'édition d'un article permettent de
                simplifier le processus de vente, en indiquant le prix, des informations
                dans les soumissions, les données comptables, les modes d'approvisionnement,
                etc.
              </p>
            "
product,field,"product.uom,category_id",0,Unit of Measure Category,Catégorie d'unité de mesure
product,field,"product.pricelist,active",0,Active,Actif
product,help,"product.template,image",0,"This field holds the image used as image for the product, limited to 1024x1024px.","Ce champ contient l'image utilisée pour cet article, limitée à 1024x1024 px."
product,code,addons/product/pricelist.py,432,Other Pricelist,Autre liste de prix
product,model,"ir.actions.act_window,name",product.product_category_action_form,Product Categories,Catégories d'articles
product,view,product.category,product.product_category_search_view,Product Categories,Catégories d'articles
product,field,"product.product,active",0,Active,Actif
product,code,addons/product/product.py,760,%s (copy),%s (copie)
product,field,"product.price.type,field",0,Product Field,Champ article
product,view,product.category,product.product_category_form_view,Product Categories,Catégories d'articles
product,model,"ir.actions.act_window,help",product.product_uom_form_action,"<p class=""oe_view_nocontent_create"">
                Click to add a new unit of measure.
              </p><p>
                You must define a conversion rate between several Units of
                Measure within the same category.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Cliquez pour ajouter une unité de mesure.
              </p><p>
Vous devrez définir des taux de conversion entre plusieurs unités
de mesure d'une même catégorie.
              </p>
            "
product,code,addons/product/pricelist.py,215,Warning! ,Avertissement! 
product,model,"ir.actions.act_window,name",product.attribute_action,Attributes,Attributs
product,view,product.packaging,product.product_packaging_form_view,Other Info,Autre information
product,field,"product.product,attribute_value_ids",0,Attributes,Attributs
product,view,product.uom.categ,product.product_uom_categ_form_view,Units of Measure categories,Catégories d'unités de mesure
product,model,"ir.actions.act_window,name",product.product_uom_categ_form_action,Unit of Measure Categories,Catégories d'unités de mesure
product,model,"ir.model,name",product.model_product_attribute,Product Attribute,Attribut de produit
product,code,addons/product/product.py,216,Warning! ,Attention! 
product,field,"product.product,message_follower_ids",0,Followers,Abonnés
product,field,"product.uom,active",0,Active,Actif
product,sql_constraint,product.attribute.value,0,This attribute value already exists! ,Cette valeur d'attribut existe déjà!
product,model,"ir.ui.menu,name",product.menu_attribute_action,Attributes,Attributs
product,help,"product.product,price_extra",0,This is the sum of the extra price of all attributes,Somme du prix supplémentaire de tous les attributs.
product,model,"ir.model,name",product.model_product_uom_categ,Product uom categ,Catégorie d'UdM d'article
product,help,"product.price.type,field",0,Associated field in the product form.,Champ associé dans le formulaire de l'article
product,view,product.category,product.product_category_tree_view,Product Categories,Catégories d'articles
product,model,"ir.actions.act_window,help",product.product_variant_action,"<p class=""oe_view_nocontent_create"">
                Click to define a new product.
              </p><p>
                You must define a product for everything you buy or sell,
                whether it's a physical product, a consumable or service.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Cliquez pour ajouter un nouvel article.
              </p><p>
Vous devez définir des articles pour tout ce que vous vendez ou achetez,
qu'il s'agisse d'un produit physique, d'un consommable ou d'un service.
              </p>
            "
product,view,product.price_list,product.view_product_price_list,Calculate Product Price per Unit Based on Pricelist Version.,Calculer le prix de l'article par unité selon cette version de liste de prix
product,help,"product.template,seller_qty",0,This is minimum quantity to purchase from Main Supplier.,Quantité minimum à acheter au fournisseur principal
product,field,"product.template,message_follower_ids",0,Followers,Abonnés
product,view,product.template,product.product_template_form_view,Procurements,Approvisionnements
product,field,"product.category,parent_id",0,Parent Category,Catégorie parent
product,field,"product.pricelist.item,base_pricelist_id",0,Other Pricelist,Autre liste de prix
product,model,"ir.actions.act_window,help",product.product_uom_categ_form_action,"<p class=""oe_view_nocontent_create"">
                Click to add a new unit of measure category.
              </p><p>
                Units of measure belonging to the same category can be
                converted between each others. For example, in the category
                <i>'Time'</i>, you will have the following units of measure:
                Hours, Days.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Cliquez pour ajouter une catégorie d'unité de mesure.
              </p><p>
                Les unités de mesure d'une même catégorie peuvent être
                converties entre elles. Par exemple dans la catégorie <i>Durée</i>,
                on trouvera les unités suivantes : heures, jours.
              </p>
            "
product,view,product.template,product.product_template_form_view,Purchase,Achat
product,field,"product.pricelist.item,price_round",0,Price Rounding,Arrondissement du prix
product,view,product.template,product.product_template_only_form_view,Warning,Avertissement
product,help,"pricelist.partnerinfo,price",0,This price will be considered as a price for the supplier Unit of Measure if any or the default Unit of Measure of the product otherwise,"Ce prix sera considéré comme le prix par unité de mesure fournisseur si celle-ci est renseignée, ou par unité de mesure par défaut de l'article dans le cas contraire."
product,model,"ir.ui.menu,name",product.menu_product_uom_categ_form_action,Unit of Measure Categories,Catégories d'unités de mesure
product,view,product.price_list,product.view_product_price_list,Cancel,Annuler
product,view,res.partner,product.view_partner_property_form,Sales & Purchases,Achats et ventes
product,field,"product.attribute.line,attribute_id",0,Attribute,Attribut
product,model,"ir.ui.menu,name",product.menu_product_category_action_form,Product Categories,Catégories d'articles
product,field,"product.pricelist.version,active",0,Active,Actif
product,view,product.packaging,product.product_packaging_form_view_without_product,Other Info,Autre information
product,model,"ir.model,name",product.model_product_category,Product Category,Catégorie d'articles
product,view,product.category,product.product_category_list_view,Product Categories,Catégories d'articles
product,view,product.pricelist.item,product.product_pricelist_item_form_view,Price Computation,Calcul du prix
product,view,product.template,product.product_template_form_view,This note will be displayed on requests for quotation...,Cette note sera affichée sur les demandes de prix...
product,field,"product.price.type,active",0,Active,Actif
product,code,addons/product/product.py,1123,%s (copy),%s (copie)
product,field,"product.category,child_id",0,Child Categories,Catégories enfants
product,field,"product.template,attribute_line_ids",0,Product Attributes,Attribut de produit
product,field,"product.pricelist.item,base",0,Based on,Basée sur
product,help,"res.partner,property_product_pricelist",0,"This pricelist will be used, instead of the default one, for sales to the current partner","Cette liste de prix sera utilisée, à la place de la liste par défaut, pour les ventes faites au partenaire actuel."
product,field,"product.pricelist.item,categ_id",0,Product Category,Catégorie d'articles
product,help,"product.supplierinfo,product_uom",0,This comes from the product form.,A pour origine le formulaire de l'article
product,help,"product.supplierinfo,sequence",0,Assigns the priority to the list of product supplier.,Affecte la priorité du fournisseur de l'article dans la liste.
product,field,"product.template,active",0,Active,Actif
product,code,addons/product/pricelist.py,215,"At least one pricelist has no active version! 
Please create or activate one.","Au moins une liste de prix n'a pas de version active! 
Créez ou activez en une."
product,view,product.template,product.product_template_search_view,Category,Catégorie
product,model,"ir.actions.act_window,help",product.product_pricelist_action2,"<p class=""oe_view_nocontent_create"">
                Click to create a pricelist.
              </p><p>
                A price list contains rules to be evaluated in order to compute
                the sales price of the products.
              </p><p>
                Price lists may have several versions (2010, 2011, Promotion of
                February 2010, etc.) and each version may have several rules.
                (e.g. the customer price of a product category will be based on
                the supplier price multiplied by 1.80).
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Cliquez pour créer une liste de prix.
              </p><p>
Une liste de prix contient les règles de calcul du prix de vente des
articles.
              </p><p>
Les listes de prix peuvent avoir plusieurs versions (ex : 2010, 2011, promotion
de février 2010, etc.), et chaque version peut avoir plusieurs règles (ex : le prix
client d'une catégorie d'articles sera calculé en multipliant le prix
fournisseur par 1.80).
              </p>
            "
product,field,"product.product,create_uid",0,Created by,Crée par
product,constraint,decimal.precision,0,Error!  You cannot define the decimal precision of 'Account' as greater than the rounding factor of the company's main currency,"Erreur!  Pour la comptabilité, il est impossible de choisir une précision décimale supérieure au facteur d'arrondi de la devise principale de la compagnie."
product,field,"product.price.history,create_date",0,Created on,Créé le
product,field,"pricelist.partnerinfo,suppinfo_id",0,Partner Information,Informations du partenaire
